Distance_angs,F2_charge-2_spin1_mace-omol-polar,Br2_charge0_spin1_mace-omol-polar,Cl2_charge0_spin1_mace-omol-polar,Br2_charge-2_spin1_mace-omol-polar,I2_charge0_spin1_mace-omol-polar,I2_charge-2_spin1_mace-omol-polar,F2_charge0_spin1_mace-omol-polar,Cl2_charge-2_spin1_mace-omol-polar,H2_charge0_spin1_mace-omol-polar,HF_charge0_spin1_mace-omol-polar,HCl_charge0_spin1_mace-omol-polar,HBr_charge0_spin1_mace-omol-polar,HI_charge0_spin1_mace-omol-polar,K2_charge0_spin1_mace-omol-polar,Li2_charge2_spin1_mace-omol-polar,Na2_charge2_spin1_mace-omol-polar,Li2_charge0_spin1_mace-omol-polar,Na2_charge0_spin1_mace-omol-polar,K2_charge2_spin1_mace-omol-polar,NaBr_charge0_spin1_mace-omol-polar,LiCl_charge0_spin1_mace-omol-polar,LiF_charge0_spin1_mace-omol-polar,LiI_charge0_spin1_mace-omol-polar,KI_charge0_spin1_mace-omol-polar,KCl_charge0_spin1_mace-omol-polar,NaCl_charge0_spin1_mace-omol-polar,NaF_charge0_spin1_mace-omol-polar,KBr_charge0_spin1_mace-omol-polar,KF_charge0_spin1_mace-omol-polar,LiBr_charge0_spin1_mace-omol-polar,NaI_charge0_spin1_mace-omol-polar
5.0000000000000,-5432.4600000000000,-140080.2600000000000,-25038.8300000000000,-140086.6900000000000,-16198.2300000000000,-16203.4900000000000,-5425.3800000000000,-25045.9000000000000,-22.0800000000000,-2724.1100000000000,-12531.0400000000000,-70051.7300000000000,-8110.4800000000000,-32648.8911478735000,-393.2034596356000,-8817.3920429508000,-407.6702782316000,-8831.5783523456000,-32635.8461118363000,-74457.8732659018000,-12725.3273346245000,-2918.6117050282000,-8304.1933362149000,-24425.4722086712000,-28846.6361999683000,-16937.4362892231000,-7130.7154460542000,-86367.0595030545000,-19039.9124308775000,-70245.7605321049000,-12516.3075572961000
5.1000000000000,-5432.5100000000000,-140080.2600000000000,-25038.8100000000000,-140086.7400000000000,-16198.2400000000000,-16203.5200000000000,-5425.3800000000000,-25045.9400000000000,-21.9300000000000,-2724.0600000000000,-12531.0000000000000,-70051.7000000000000,-8110.4400000000000,-32648.9235347629000,-393.2643806799000,-8817.4507399524000,-407.6743912349000,-8831.5864258311000,-32635.8980648417000,-74457.8067845758000,-12725.2640676320000,-2918.5550617476000,-8304.1216772590000,-24425.4006105440000,-28846.5744666426000,-16937.3726454064000,-7130.6573314610000,-86366.9944840219000,-19039.8551748265000,-70245.6945606149000,-12516.2350037782000
5.2000000000000,-5432.5600000000000,-140080.2600000000000,-25038.8000000000000,-140086.7800000000000,-16198.2500000000000,-16203.5400000000000,-5425.3800000000000,-25045.9900000000000,-21.8000000000000,-2724.0200000000000,-12530.9600000000000,-70051.6600000000000,-8110.4100000000000,-32648.9464882841000,-393.3231162007000,-8817.5073750793000,-407.6752030379000,-8831.5902096781000,-32635.9484582453000,-74457.7417917003000,-12725.2029246933000,-2918.5005696973000,-8304.0527827371000,-24425.3307736932000,-28846.5140452538000,-16937.3105210181000,-7130.6009616786000,-86366.9306811407000,-19039.7994308395000,-70245.6308934957000,-12516.1642240025000
5.3000000000000,-5432.6100000000000,-140080.2600000000000,-25038.7900000000000,-140086.8100000000000,-16198.2500000000000,-16203.5700000000000,-5425.3900000000000,-25046.0300000000000,-21.6800000000000,-2723.9800000000000,-12530.9200000000000,-70051.6200000000000,-8110.3700000000000,-32648.9600151545000,-393.3795675073000,-8817.5619050819000,-407.6736026173000,-8831.5904471070000,-32635.9974740163000,-74457.6787731139000,-12725.1441177034000,-2918.4482827926000,-8303.9872295049000,-24425.2637046225000,-28846.4552830725000,-16937.2502128112000,-7130.5465257031000,-86366.8687306875000,-19039.7454011432000,-70245.5698772351000,-12516.0959705158000
5.4000000000000,-5432.6500000000000,-140080.2500000000000,-25038.7800000000000,-140086.8500000000000,-16198.2400000000000,-16203.6000000000000,-5425.3900000000000,-25046.0700000000000,-21.5900000000000,-2723.9500000000000,-12530.8800000000000,-70051.5900000000000,-8110.3300000000000,-32648.9659761390000,-393.4336255612000,-8817.6142558927000,-407.6706945367000,-8831.5883676828000,-32636.0451867140000,-74457.6185128468000,-12725.0879969542000,-2918.3983342201000,-8303.9257124770000,-24425.2005697184000,-28846.3987941808000,-16937.1922943013000,-7130.4943598474000,-86366.8095194267000,-19039.6934629544000,-70245.5119909950000,-12516.0313333464000
5.5000000000000,-5432.7000000000000,-140080.2400000000000,-25038.7700000000000,-140086.8900000000000,-16198.2300000000000,-16203.6300000000000,-5425.3900000000000,-25046.1100000000000,-21.5200000000000,-2723.9300000000000,-12530.8500000000000,-70051.5600000000000,-8110.3000000000000,-32648.9670980776000,-393.4852079310000,-8817.6643588617000,-407.6674965112000,-8831.5853009901000,-32636.0915878178000,-74457.5618848998000,-12725.0349474896000,-2918.3508822026000,-8303.8688228129000,-24425.1423917688000,-28846.3452647251000,-16937.1374571210000,-7130.4448490718000,-86366.7539396534000,-19039.6440356300000,-70245.4577051705000,-12515.9714382286000
5.6000000000000,-5432.7400000000000,-140080.2400000000000,-25038.7600000000000,-140086.9200000000000,-16198.2100000000000,-16203.6600000000000,-5425.3900000000000,-25046.1500000000000,-21.4700000000000,-2723.9100000000000,-12530.8300000000000,-70051.5400000000000,-8110.2800000000000,-32648.9659701611000,-393.5342842006000,-8817.7121774296000,-407.6647390874000,-8831.5823335632000,-32636.1366114477000,-74457.5096066007000,-12724.9852687913000,-2918.3060448337000,-8303.8168751986000,-24425.0898155218000,-28846.2952655038000,-16937.0862991410000,-7130.3983022315000,-86366.7026799994000,-19039.5974474001000,-70245.4073429418000,-12515.9171256996000
5.7000000000000,-5432.7800000000000,-140080.2300000000000,-25038.7500000000000,-140086.9600000000000,-16198.2000000000000,-16203.6900000000000,-5425.3900000000000,-25046.1900000000000,-21.4400000000000,-2723.8900000000000,-12530.8100000000000,-70051.5200000000000,-8110.2600000000000,-32648.9644194316000,-393.5808963465000,-8817.7577297901000,-407.6627933649000,-8831.5801153916000,-32636.1801633892000,-74457.4620247952000,-12724.9390748290000,-2918.2638408913000,-8303.7698331852000,-24425.0429598650000,-28846.2491077913000,-16937.0391337669000,-7130.3548425130000,-86366.6560641028000,-19039.5538422613000,-70245.3609843055000,-12515.8687044618000
5.8000000000000,-5432.8200000000000,-140080.2200000000000,-25038.7500000000000,-140087.0000000000000,-16198.2000000000000,-16203.7300000000000,-5425.3900000000000,-25046.2300000000000,-21.4200000000000,-2723.8900000000000,-12530.8000000000000,-70051.5100000000000,-8110.2500000000000,-32648.9633482957000,-393.6251800736000,-8817.8011154694000,-407.6617046146000,-8831.5788387451000,-32636.2221675533000,-74457.4189803448000,-12724.8962271895000,-2918.2241488367000,-8303.7272943957000,-24425.0013366166000,-28846.2067352426000,-16936.9958692837000,-7130.3143438082000,-86366.6139259692000,-19039.5131296694000,-70245.3184104781000,-12515.8258175669000
5.9000000000000,-5432.8600000000000,-140080.2200000000000,-25038.7400000000000,-140087.0300000000000,-16198.1900000000000,-16203.7600000000000,-5425.3900000000000,-25046.2600000000000,-21.4200000000000,-2723.8800000000000,-12530.8000000000000,-70051.5100000000000,-8110.2500000000000,-32648.9629118520000,-393.6673871317000,-8817.8425455578000,-407.6612861488000,-8831.5783432903000,-32636.2626304774000,-74457.3797684771000,-12724.8562929058000,-2918.1866840521000,-8303.6884789129000,-24424.9638663121000,-28846.1676520122000,-16936.9559669220000,-7130.2764161082000,-86366.5755489255000,-19039.4749586239000,-70245.2790671448000,-12515.7874379856000
6.0000000000000,-5432.9000000000000,-140080.2200000000000,-25038.7400000000000,-140087.0700000000000,-16198.1900000000000,-16203.8000000000000,-5425.3900000000000,-25046.3000000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5100000000000,-8110.2500000000000,-32648.9628494732000,-393.7079055471000,-8817.8823698490000,-407.6612253994000,-8831.5782714481000,-32636.3017064042000,-74457.3431752845000,-12724.8185171991000,-2918.1509863463000,-8303.6522064467000,-24424.9290315775000,-28846.1309023501000,-16936.9184521440000,-7130.2404185256000,-86366.5397079681000,-19039.4386982267000,-70245.2420359958000,-12515.7519759456000
6.1000000000000,-5432.9400000000000,-140080.2200000000000,-25038.7400000000000,-140087.1100000000000,-16198.1900000000000,-16203.8400000000000,-5425.3900000000000,-25046.3400000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2500000000000,-32648.9628494732000,-393.7471712421000,-8817.9209957068000,-407.6612253994000,-8831.5782714481000,-32636.3396638481000,-74457.3078591422000,-12724.7820244826000,-2918.1165345708000,-8303.6171893650000,-24424.8953887800000,-28846.0953724418000,-16936.8822123776000,-7130.2056412765000,-86366.5050874291000,-19039.4036048317000,-70245.2062737193000,-12515.7177890903000
6.2000000000000,-5432.9700000000000,-140080.2200000000000,-25038.7400000000000,-140087.1400000000000,-16198.1900000000000,-16203.8700000000000,-5425.3900000000000,-25046.3700000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2500000000000,-32648.9628494732000,-393.7853082877000,-8817.9585398506000,-407.6612253994000,-8831.5782714481000,-32636.3765924534000,-74457.2735046417000,-12724.7465946858000,-2918.0831864125000,-8303.5831228714000,-24424.8626236250000,-28846.0607939444000,-16936.8469788535000,-7130.1719048102000,-86366.4713843079000,-19039.3694891624000,-70245.1715248818000,-12515.6845067040000
6.3000000000000,-5433.0100000000000,-140080.2200000000000,-25038.7400000000000,-140087.1800000000000,-16198.1900000000000,-16203.9100000000000,-5425.3900000000000,-25046.4100000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-393.8223497467000,-8817.9950328816000,-407.6612253994000,-8831.5782714481000,-32636.4125199937000,-74457.2400889382000,-12724.7122005094000,-2918.0509100822000,-8303.5499839655000,-24424.8307158961000,-28846.0271446832000,-16936.8127276578000,-7130.1391818333000,-86366.4385771923000,-19039.3363266141000,-70245.1377638648000,-12515.6521076487000
6.4000000000000,-5433.0400000000000,-140080.2200000000000,-25038.7400000000000,-140087.2100000000000,-16198.1900000000000,-16203.9400000000000,-5425.3900000000000,-25046.4400000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-393.8583288086000,-8818.0305055861000,-407.6612253994000,-8831.5782714481000,-32636.4474744945000,-74457.2075884003000,-12724.6788138194000,-2918.0196732215000,-8303.5177489793000,-24424.7996447360000,-28845.9944016785000,-16936.7794339754000,-7130.1074443665000,-86366.4066439445000,-19039.3040919645000,-70245.1049643059000,-12515.6205701273000
6.5000000000000,-5433.0800000000000,-140080.2200000000000,-25038.7400000000000,-140087.2400000000000,-16198.1900000000000,-16203.9700000000000,-5425.3900000000000,-25046.4700000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-393.8932786170000,-8818.0649887693000,-407.6612253994000,-8831.5782714481000,-32636.4814840743000,-74457.1759788202000,-12724.6464058972000,-2917.9894431435000,-8303.4863937650000,-24424.7693888156000,-28845.9625413533000,-16936.7470723225000,-7130.0766639630000,-86366.3755618945000,-19039.2727595674000,-70245.0730993229000,-12515.5898718596000
6.6000000000000,-5433.1100000000000,-140080.2200000000000,-25038.7400000000000,-140087.2700000000000,-16198.1900000000000,-16204.0000000000000,-5425.3900000000000,-25046.5100000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-393.9272321170000,-8818.0985131079000,-407.6612253994000,-8831.5782714481000,-32636.5145768037000,-74457.1452356027000,-12724.6149476644000,-2917.9601870473000,-8303.4558938648000,-24424.7399264878000,-28845.9315397211000,-16936.7156167556000,-7130.0468119058000,-86366.3453080135000,-19039.2423035277000,-70245.0421417154000,-12515.5599902417000
6.7000000000000,-5433.1400000000000,-140080.2200000000000,-25038.7400000000000,-140087.3100000000000,-16198.1900000000000,-16204.0300000000000,-5425.3900000000000,-25046.5400000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-393.9602219218000,-8818.1311090204000,-407.6612253994000,-8831.5782714481000,-32636.5467805810000,-74457.1153339346000,-12724.5844098840000,-2917.9318722086000,-8303.4262246637000,-24424.7112359253000,-28845.9013725541000,-16936.6850410607000,-7130.0178593847000,-86366.3158590701000,-19039.2126978572000,-70245.0120641442000,-12515.5309024888000
6.8000000000000,-5433.1700000000000,-140080.2200000000000,-25038.7400000000000,-140087.3400000000000,-16198.1900000000000,-16204.0600000000000,-5425.3900000000000,-25046.5700000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-393.9922801962000,-8818.1628065547000,-407.6612253994000,-8831.5782714481000,-32636.5781230234000,-74457.0862489359000,-12724.5547633360000,-2917.9044661462000,-8303.3973615254000,-24424.6832952432000,-28845.8720155334000,-16936.6553189205000,-7129.9897776534000,-86366.2871917681000,-19039.1839166131000,-70244.9828392896000,-12515.5025857636000
6.9000000000000,-5433.2000000000000,-140080.2200000000000,-25038.7400000000000,-140087.3600000000000,-16198.1900000000000,-16204.0900000000000,-5425.3900000000000,-25046.6000000000000,-21.4200000000000,-2723.8800000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.0234385582000,-8818.1936352916000,-407.6612253994000,-8831.5782714481000,-32636.6086313733000,-74457.0579557920000,-12724.5259789725000,-2917.8779367658000,-8303.3692799127000,-24424.6560826080000,-28845.8434443807000,-16936.6264240623000,-7129.9625381672000,-86366.2592828688000,-19039.1559340188000,-70244.9544399904000,-12515.4750172886000
7.0000000000000,-5433.2300000000000,-140080.2200000000000,-25038.7400000000000,-140087.3900000000000,-16198.1900000000000,-16204.1200000000000,-5425.3900000000000,-25046.6300000000000,-21.4200000000000,-2723.8700000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.0537279944000,-8818.2236242621000,-407.6612253994000,-8831.5782714481000,-32636.6383324181000,-74457.0304298694000,-12724.4980280507000,-2917.8522524841000,-8303.3419554924000,-24424.6295763321000,-28845.8156349736000,-16936.5983303868000,-7129.9361127036000,-86366.2321092964000,-19039.1287245696000,-70244.9268393641000,-12515.4481744456000
7.1000000000000,-5433.2600000000000,-140080.2200000000000,-25038.7400000000000,-140087.4200000000000,-16198.1900000000000,-16204.1500000000000,-5425.3900000000000,-25046.6500000000000,-21.4200000000000,-2723.8700000000000,-12530.7900000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.0831787907000,-8818.2528018789000,-407.6612253994000,-8831.5782714481000,-32636.6672524233000,-74457.0036468156000,-12724.4708822459000,-2917.8273823318000,-8303.3153642268000,-24424.6037549571000,-28845.7885634454000,-16936.5710120798000,-7129.9104734647000,-86366.2056482303000,-19039.1022631229000,-70244.9000109090000,-12515.4220348617000
7.2000000000000,-5433.2900000000000,-140080.2200000000000,-25038.7400000000000,-140087.4500000000000,-16198.1900000000000,-16204.1800000000000,-5425.3900000000000,-25046.6800000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.1118204752000,-8818.2811958804000,-407.6612253994000,-8831.5782714481000,-32636.6954170758000,-74456.9775826439000,-12724.4445137477000,-2917.8032960399000,-8303.2894824512000,-24424.5785973238000,-28845.7622062695000,-16936.5444437068000,-7129.8855931648000,-86366.1798771828000,-19039.0765249750000,-70244.8739285913000,-12515.3965764833000
7.3000000000000,-5433.3100000000000,-140080.2200000000000,-25038.7400000000000,-140087.4700000000000,-16198.1900000000000,-16204.2000000000000,-5425.3900000000000,-25046.7100000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.1396817733000,-8818.3088332851000,-407.6612253994000,-8831.5782714481000,-32636.7228514399000,-74456.9522138054000,-12724.4188953386000,-2917.7799641094000,-8303.2642869401000,-24424.5540826330000,-28845.7365403321000,-16936.5186002928000,-7129.8614451026000,-86366.1547740652000,-19039.0514859251000,-70244.8485669170000,-12515.3717776388000
7.4000000000000,-5433.3400000000000,-140080.2200000000000,-25038.7400000000000,-140087.5000000000000,-16198.1900000000000,-16204.2300000000000,-5425.3900000000000,-25046.7300000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.1667905736000,-8818.3357403571000,-407.6612253994000,-8831.5782714481000,-32636.7495799206000,-74456.9275172477000,-12724.3940004583000,-2917.7573578655000,-8303.2397549618000,-24424.5301904951000,-28845.7115429908000,-16936.4934573890000,-7129.8380032209000,-86366.1303172422000,-19039.0271223275000,-70244.8239009908000,-12515.3476170909000
7.5000000000000,-5433.3600000000000,-140080.2200000000000,-25038.7400000000000,-140087.5300000000000,-16198.1900000000000,-16204.2500000000000,-5425.3900000000000,-25046.7600000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.1931739025000,-8818.3619425798000,-407.6612253994000,-8831.5782714481000,-32636.7756262373000,-74456.9034704633000,-12724.3698032540000,-2917.7354495001000,-8303.2158643229000,-24424.5069009714000,-28845.6871921239000,-16936.4689911260000,-7129.8152421537000,-86366.1064855765000,-19039.0034111340000,-70244.7999065622000,-12515.3240740796000
7.6000000000000,-5433.3900000000000,-140080.2200000000000,-25038.7400000000000,-140087.5500000000000,-16198.1900000000000,-16204.2800000000000,-5425.3900000000000,-25046.7800000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.2188579084000,-8818.3874646388000,-407.6612253994000,-8831.5782714481000,-32636.8010134042000,-74456.8800515273000,-12724.3462786196000,-2917.7142121009000,-8303.1925934039000,-24424.4841946072000,-28845.6634661681000,-16936.4451782563000,-7129.7931372621000,-86366.0832584638000,-19038.9803299266000,-70244.7765600624000,-12515.3011283570000
7.7000000000000,-5433.4100000000000,-140080.2200000000000,-25038.7400000000000,-140087.5700000000000,-16198.1900000000000,-16204.3000000000000,-5425.3900000000000,-25046.8100000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.2438678526000,-8818.4123304108000,-407.6612253994000,-8831.5782714481000,-32636.8257637179000,-74456.8572391267000,-12724.3234022231000,-2917.6936196713000,-8303.1699211859000,-24424.4620524576000,-28845.6403441489000,-16936.4219961868000,-7129.7716646612000,-86366.0606158601000,-19038.9578569413000,-70244.7538386298000,-12515.2787602135000
7.8000000000000,-5433.4400000000000,-140080.2200000000000,-25038.7400000000000,-140087.6000000000000,-16198.1900000000000,-16204.3200000000000,-5425.3900000000000,-25046.8300000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.2682281069000,-8818.4365629597000,-407.6612253994000,-8831.5782714481000,-32636.8498987509000,-74456.8350125809000,-12724.3011505262000,-2917.6736471406000,-8303.1478272708000,-24424.4404561062000,-28845.6178057021000,-16936.3994230025000,-7129.7508012378000,-86366.0385383012000,-19038.9359710853000,-70244.7317201287000,-12515.2569504985000
7.9000000000000,-5433.4600000000000,-140080.2200000000000,-25038.7400000000000,-140087.6200000000000,-16198.1900000000000,-16204.3500000000000,-5425.3900000000000,-25046.8500000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.2919621572000,-8818.4601845376000,-407.6612253994000,-8831.5782714481000,-32636.8734393502000,-74456.8133518562000,-12724.2795007940000,-2917.6542703672000,-8303.1262918944000,-24424.4193876787000,-28845.5958310884000,-16936.3774374821000,-7129.7305246610000,-86366.0170069163000,-19038.9146519471000,-70244.7101831595000,-12515.2356806336000
8.0000000000000,-5433.4800000000000,-140080.2200000000000,-25038.7400000000000,-140087.6400000000000,-16198.1900000000000,-16204.3700000000000,-5425.3900000000000,-25046.8800000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.3150926117000,-8818.4832165911000,-407.6612253994000,-8831.5782714481000,-32636.8964056406000,-74456.7922375732000,-12724.2584310997000,-2917.6354661338000,-8303.1052959339000,-24424.3988298513000,-28845.5744012028000,-16936.3560191071000,-7129.7108133858000,-86365.9960034355000,-19038.8938798014000,-70244.6892070635000,-12515.2149326217000
8.1000000000000,-5433.5100000000000,-140080.2200000000000,-25038.7400000000000,-140087.6600000000000,-16198.1900000000000,-16204.3900000000000,-5425.3900000000000,-25046.9000000000000,-21.4200000000000,-2723.8700000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.3376412133000,-8818.5056797709000,-407.6612253994000,-8831.5782714481000,-32636.9188170315000,-74456.7716510098000,-12724.2379203214000,-2917.6172121383000,-8303.0848209108000,-24424.3787658542000,-28845.5534975774000,-16936.3351480646000,-7129.6916466512000,-86365.9755101931000,-19038.8736356085000,-70244.6687719211000,-12515.1946890502000
8.2000000000000,-5433.5300000000000,-140080.2200000000000,-25038.7400000000000,-140087.6800000000000,-16198.1900000000000,-16204.4100000000000,-5425.3900000000000,-25046.9200000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.3596288554000,-8818.5275939452000,-407.6612253994000,-8831.5782714481000,-32636.9406922276000,-74456.7515740992000,-12724.2179481355000,-2917.5994869792000,-8303.0648489886000,-24424.3591794722000,-28845.5331023810000,-16936.3148052460000,-7129.6730044739000,-86365.9555101261000,-19038.8539010097000,-70244.6488585468000,-12515.1749330918000
8.3000000000000,-5433.5500000000000,-140080.2200000000000,-25038.7400000000000,-140087.7100000000000,-16198.1900000000000,-16204.4300000000000,-5425.3900000000000,-25046.9400000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.3810756011000,-8818.5489782161000,-407.6612253994000,-8831.5782714481000,-32636.9620492416000,-74456.7319894236000,-12724.1984950046000,-2917.5822701374000,-8303.0453629679000,-24424.3400550408000,-28845.5131984141000,-16936.2949722402000,-7129.6548676370000,-86365.9359867697000,-19038.8346583198000,-70244.6294484790000,-12515.1556485000000
8.4000000000000,-5433.5700000000000,-140080.2200000000000,-25038.7400000000000,-140087.7300000000000,-16198.1900000000000,-16204.4500000000000,-5425.3900000000000,-25046.9600000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.4020007039000,-8818.5698509377000,-407.6612253994000,-8831.5782714481000,-32636.9829054094000,-74456.7128802058000,-12724.1795421631000,-2917.5655419545000,-8303.0263462779000,-24424.3213774405000,-28845.4937691009000,-16936.2756313241000,-7129.6372176766000,-86365.9169242491000,-19038.8158905154000,-70244.6105239669000,-12515.1368196028000
8.5000000000000,-5433.5900000000000,-140080.2200000000000,-25038.7400000000000,-140087.7500000000000,-16198.1900000000000,-16204.4700000000000,-5425.3900000000000,-25046.9800000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.4224226307000,-8818.5902297363000,-407.6612253994000,-8831.5782714481000,-32637.0032774071000,-74456.6942302972000,-12724.1610715986000,-2917.5492836092000,-8303.0077829651000,-24424.3031320882000,-28845.4747984786000,-16936.2567654502000,-7129.6200368644000,-86365.8983072700000,-19038.7975812218000,-70244.5920679558000,-12515.1184312940000
8.6000000000000,-5433.6100000000000,-140080.2200000000000,-25038.7400000000000,-140087.7600000000000,-16198.1900000000000,-16204.4900000000000,-5425.3900000000000,-25047.0000000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.5000000000000,-8110.2400000000000,-32648.9628494732000,-394.4423590864000,-8818.6101315321000,-407.6612253994000,-8831.5782714481000,-32637.0231812696000,-74456.6760241639000,-12724.1430660328000,-2917.5334770914000,-8302.9896576805000,-24424.2853049274000,-28845.4562711844000,-16936.2383582311000,-7129.6033081892000,-86365.8801211059000,-19038.7797146975000,-70244.5740640684000,-12515.1004690219000
8.7000000000000,-5433.6300000000000,-140080.2200000000000,-25038.7400000000000,-140087.7800000000000,-16198.1900000000000,-16204.5100000000000,-5425.3900000000000,-25047.0200000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.4900000000000,-8110.2400000000000,-32648.9628494732000,-394.4618270391000,-8818.6295725620000,-407.6612253994000,-8831.5782714481000,-32637.0426324097000,-74456.6582468713000,-12724.1255088988000,-2917.5181051750000,-8302.9719556644000,-24424.2678824159000,-28845.4381724412000,-16936.2203939227000,-7129.5870153359000,-86365.8623515845000,-19038.7622758170000,-70244.5564965865000,-12515.0829187764000
8.8000000000000,-5433.6500000000000,-140080.2200000000000,-25038.7400000000000,-140087.8000000000000,-16198.1900000000000,-16204.5300000000000,-5425.3900000000000,-25047.0400000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.4900000000000,-8110.2400000000000,-32648.9628494732000,-394.4808427458000,-8818.6485684025000,-407.6612253994000,-8831.5782714481000,-32637.0616456383000,-74456.6408840671000,-12724.1083843191000,-2917.5031513899000,-8302.9546627305000,-24424.2508515127000,-28845.4204880415000,-16936.2028574060000,-7129.5711426638000,-86365.8449850725000,-19038.7452500531000,-70244.5393504300000,-12515.0657670756000
8.9000000000000,-5433.6600000000000,-140080.2200000000000,-25038.7400000000000,-140087.8200000000000,-16198.1900000000000,-16204.5500000000000,-5425.3900000000000,-25047.0500000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.4900000000000,-8110.2400000000000,-32648.9628494732000,-394.4994217795000,-8818.6671339937000,-407.6612253994000,-8831.5782714481000,-32637.0802351852000,-74456.6239219633000,-12724.0916770809000,-2917.4885999931000,-8302.9377652487000,-24424.2341996644000,-28845.4032043302000,-16936.1857341673000,-7129.5556751835000,-86365.8280084599000,-19038.7286234572000,-70244.5226111353000,-12515.0490009502000
9.0000000000000,-5433.6800000000000,-140080.2200000000000,-25038.7400000000000,-140087.8400000000000,-16198.1900000000000,-16204.5600000000000,-5425.3900000000000,-25047.0700000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.4900000000000,-8110.2400000000000,-32648.9628494732000,-394.5175790551000,-8818.6852836631000,-407.6612253994000,-8831.5782714481000,-32637.0984147198000,-74456.6073473178000,-12724.0753726122000,-2917.4744359401000,-8302.9212501272000,-24424.2179147902000,-28845.3863081870000,-16936.1690102782000,-7129.5405985337000,-86365.8114091429000,-19038.7123826402000,-70244.5062648342000,-12515.0326079284000
9.1000000000000,-5433.7000000000000,-140080.2200000000000,-25038.7400000000000,-140087.8500000000000,-16198.1900000000000,-16204.5800000000000,-5425.3900000000000,-25047.0900000000000,-21.4200000000000,-2723.8600000000000,-12530.7800000000000,-70051.4900000000000,-8110.2400000000000,-32648.9628494732000,-394.5353288560000,-8818.7030311499000,-407.6612253994000,-8831.5782714481000,-32637.1161973722000,-74456.5911474153000,-12724.0594569572000,-2917.4606448556000,-8302.9051047938000,-24424.2019852668000,-28845.3697870083000,-16936.1526723746000,-7129.5258989574000,-86365.7951750073000,-19038.6965147521000,-70244.4902982310000,-12515.0165760190000
